freq,citizen,age,unit,sex,alpha-2,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,ISO3,name,geometry
A,UNK,TOTAL,NR,M,FR,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0,0,FRA,France,"MULTIPOLYGON (((-51.65779741067889 4.156232408053029, -52.249337531123956 3.241094468596245, -52.55642473001842 2.504705308437053, -52.939657151894956 2.124857692875636, -53.41846513529531 2.053389187015981, -53.554839240113544 2.334896551925951, -53.77852067728892 2.376702785650082, -54.08806250671725 2.105556545414629, -54.524754197799716 2.311848863123785, -54.2697051662232 2.732391669115046, -54.181726040246275 3.189779771330421, -54.00693050801901 3.620037746592558, -54.399542202356514 4.212611395683467, -54.47863298197923 4.896755682795586, -53.9580446030709 5.756548163267765, -53.618452928264844 5.646529038918374, -52.88214128275409 5.409850979021584, -51.8233428615259 4.565768133966131, -51.65779741067889 4.156232408053029)), ((6.186320428094177 49.463802802114515, 6.658229607783568 49.20195831969157, 8.099278598674744 49.01778351500333, 7.593676385131062 48.33301911070372, 7.466759067422231 47.62058197691181, 7.192202182655507 47.44976552997102, 6.736571079138059 47.541801255882845, 6.768713820023606 47.2877082383037, 6.037388950229001 46.725778713561866, 6.022609490593538 46.27298981382047, 6.500099724970426 46.42967275652944, 6.843592970414505 45.99114655210061, 6.802355177445605 45.70857982032864, 7.096652459347837 45.33309886329589, 6.749955275101655 45.02851797136758, 7.007562290076635 44.25476675066136, 7.549596388386107 44.12790110938481, 7.435184767291872 43.69384491634922, 6.52924523278304 43.128892320318315, 4.556962517931424 43.399650987311595, 3.100410597352663 43.075200507167054, 2.985998976258458 42.47301504166986, 1.826793247087153 42.34338471126569, 0.701590610363894 42.795734361332606, 0.338046909190581 42.57954600683955, -1.502770961910528 43.03401439063043, -1.901351284177764 43.42280202897834, -1.384225226232985 44.022610378590116, -1.193797573237418 46.01491771095486, -2.225724249673846 47.06436269793822, -2.963276129559603 47.57032664650795, -4.491554938159481 47.954954332056374, -4.592349819344776 48.68416046812699, -3.295813971357802 48.90169240985963, -1.616510789384961 48.64442129169454, -1.933494025063311 49.776341864615745, -0.98946895995536 49.34737580016091, 1.338761020522696 50.12717316344526, 1.6390010921385 50.9466063502975, 2.513573032246143 51.14850617126183, 2.658422071960274 50.796848049515745, 3.123251580425688 50.78036326761455, 3.588184441755658 50.37899241800356, 4.286022983425084 49.907496649772554, 4.799221632515724 49.98537303323637, 5.674051954784829 49.529483547557504, 5.897759230176348 49.44266714130711, 6.186320428094177 49.463802802114515)), ((8.746009148807559 42.62812185319392, 9.390000848028876 43.00998484961471, 9.560016310269134 42.15249197037952, 9.229752231491773 41.380006822264455, 8.775723097375362 41.58361196549443, 8.544212680707773 42.25651662858306, 8.746009148807559 42.62812185319392)))"
A,UNK,TOTAL,NR,M,HR,813 ,705 ,604 ,480 ,351 ,214 ,88 ,83,88 ,100 ,HRV,Croatia,"POLYGON ((16.564808383864857 46.50375092221983, 16.8825150895953 46.38063182228444, 17.630066359129557 45.95176911069419, 18.45606245288286 45.75948110613615, 18.829824792873946 45.908872358025285, 19.072768995854176 45.52151113543209, 19.39047570158459 45.236515611342384, 19.005484597557594 44.86023449354299, 18.553214145591653 45.08158966733146, 17.861783481526402 45.067740383477144, 17.002146030351014 45.23377676043094, 16.534939406000206 45.21160757097772, 16.318156772535872 45.00412669532591, 15.959367303133376 45.23377676043094, 15.750026075918981 44.818711656262565, 16.23966027188453 44.35114329688571, 16.456442905348865 44.04123973243128, 16.91615644701733 43.66772247982567, 17.297373488034452 43.44634064388737, 17.674921502358984 43.02856252702361, 18.56 42.65, 18.45001688302086 42.47999224531218, 18.450016310304818 42.47999136002932, 17.509970330483327 42.849994615239154, 16.930005730871642 43.20999848080038, 16.015384555737683 43.50721548112722, 15.174453973052096 44.243191229827914, 15.376250441151797 44.31791535092208, 14.92030927904051 44.73848399512946, 14.901602410550879 45.07606028907611, 14.258747592839995 45.23377676043094, 13.952254672917036 44.80212352149687, 13.656975538801191 45.13693512631596, 13.67940311041582 45.48414907488501, 13.715059848697223 45.500323798192376, 14.411968214585414 45.46616567644746, 14.595109490627806 45.634940904312714, 14.935243767972935 45.471695054702685, 15.327674594797429 45.45231639259333, 15.323953891672405 45.73178253842768, 15.671529575267556 45.83415355079788, 15.768732944408553 46.23810822202345, 16.564808383864857 46.50375092221983))"
A,UNK,TOTAL,NR,M,HU,129 ,124 ,127 ,136 ,132 ,136 ,134 ,116 ,101 ,105 ,HUN,Hungary,"POLYGON ((22.085608351334855 48.42226430927179, 22.640819939878725 48.150239569687415, 22.710531447040495 47.88219391538941, 22.099767693782837 47.6724392767167, 21.626514926853872 46.99423777931816, 21.02195234547125 46.3160879583519, 20.220192498462836 46.127468980486555, 19.596044549241583 46.17172984474454, 18.82983808764996 45.90887767189193, 18.829824792873946 45.908872358025285, 18.45606245288286 45.75948110613615, 17.630066359129557 45.95176911069419, 16.8825150895953 46.38063182228444, 16.564808383864857 46.50375092221983, 16.370504998447416 46.841327216166505, 16.202298211337364 46.85238597267696, 16.534267612380376 47.49617096616912, 16.340584344150415 47.71290192320123, 16.90375410326726 47.71486562762833, 16.979666782304037 48.123497015976305, 17.48847293464982 47.867466132186216, 17.857132602620027 47.75842886005037, 18.696512892336926 47.880953681014404, 18.77702477384767 48.081768296900634, 19.17436486173989 48.11137889260387, 19.661363559658497 48.26661489520866, 19.769470656013112 48.202691148463614, 20.239054396249347 48.32756724709692, 20.473562045989866 48.562850043321816, 20.801293979584926 48.623854071642384, 21.872236362401736 48.31997081155002, 22.085608351334855 48.42226430927179))"
A,UNK,TOTAL,NR,M,IE,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,IRL,Ireland,"POLYGON ((-6.197884894220991 53.867565009163364, -6.032985398777611 53.15316417094435, -6.788856573910849 52.260117906292336, -8.56161658368356 51.669301255899356, -9.977085740590269 51.82045482035308, -9.166282517930782 52.86462881124268, -9.688524542672454 53.8813626165853, -8.327987433292009 54.66451894796863, -7.572167934591064 55.13162221945487, -7.366030646178785 54.59584096945272, -7.572167934591064 54.059956366586, -6.953730231138067 54.073702297575636, -6.197884894220991 53.867565009163364))"
A,UNK,TOTAL,NR,M,IS,0 ,0 ,0 ,0 ,1 ,2 ,34 ,30 ,32 ,25 ,ISL,Iceland,"POLYGON ((-14.508695441129234 66.45589223903143, -14.739637417041607 65.8087482774403, -13.60973222497981 65.12667104761987, -14.909833746794902 64.36408193628868, -17.794438035543422 63.678749091233854, -18.656245896874992 63.49638296167582, -19.97275468594276 63.64363495549153, -22.762971971110158 63.960178941495386, -21.778484259517683 64.40211579045551, -23.95504391121911 64.8911298692335, -22.184402635170358 65.0849681667603, -22.227423265053332 65.37859365504274, -24.326184047939336 65.61118927678847, -23.65051469572309 66.26251902939522, -22.134922451250887 66.41046865504687, -20.57628373867955 65.73211212835143, -19.05684160000159 66.27660085719477, -17.79862382655905 65.99385325790978, -16.167818976292125 66.52679230413587, -14.508695441129234 66.45589223903143))"
A,UNK,TOTAL,NR,M,IT,0 ,0 ,0 ,0 ,0,0 ,0 ,0 ,0 ,0 ,ITA,Italy,"MULTIPOLYGON (((10.44270145024663 46.89354625099743, 11.048555942436536 46.75135854754634, 11.16482791509327 46.94157949481273, 12.153088006243054 47.11539317482645, 12.376485223040817 46.76755910906985, 13.806475457421527 46.509306138691215, 13.698109978905478 46.01677806251735, 13.937630242578308 45.59101593686462, 13.141606479554296 45.73669179949542, 12.32858117030625 45.381778062514826, 12.383874952858548 44.885374253919096, 12.261453484759102 44.600482082693986, 12.589237094786455 44.09136587175446, 13.526905958722494 43.587727362637864, 14.029820997787029 42.761007798832466, 15.142569614327925 41.95513967545685, 15.926191033601896 41.961315009115715, 16.169897088290384 41.74029490820339, 15.889345737377797 41.541082261718216, 16.785001661860548 41.17960561783656, 17.51916873543118 40.87714345963222, 18.37668745288252 40.35562490494263, 18.48024702319543 40.16886627863981, 18.293385044028042 39.810774441073264, 17.738380161213314 40.277671006830346, 16.869595981522338 40.44223460546381, 16.448743116937322 39.79540070246644, 17.17148969897147 39.42469981542068, 17.052840610429314 38.90287120213735, 16.635088331781816 38.843572496082416, 16.100960727613 37.9858987493342, 15.684086948314473 37.908849188787016, 15.687962680736348 38.21459280044188, 15.89198123542468 38.75094249119924, 16.109332309644287 38.9645470240777, 15.718813510814613 39.54407237401492, 15.413612501698793 40.048356838535156, 14.99849572109818 40.17294871679087, 14.703268263414714 40.604550279292596, 14.060671827865264 40.7863479680954, 13.627985060285397 41.1882872584616, 12.888081902730365 41.253089504555604, 12.106682570044939 41.70453481705741, 11.191906365614216 42.3554253199897, 10.51194786951774 42.93146251074721, 10.200028924203991 43.9200068222746, 9.702488234097842 44.03627879493132, 8.88894616052687 44.36633616797951, 8.428560825238577 44.23122813575242, 7.850766635783144 43.76714793555524, 7.435184767291872 43.69384491634922, 7.549596388386107 44.12790110938481, 7.007562290076635 44.25476675066136, 6.749955275101655 45.02851797136758, 7.096652459347837 45.33309886329589, 6.802355177445605 45.70857982032864, 6.843592970414505 45.99114655210061, 7.273850945676656 45.776947740250776, 7.755992058959833 45.82449005795931, 8.31662967289438 46.16364248309086, 8.489952426801324 46.005150865251686, 8.966305779667806 46.03693187111119, 9.182881707403055 46.44021474871698, 9.922836541390382 46.31489940040919, 10.363378126678612 46.48357127540986, 10.44270145024663 46.89354625099743)), ((14.761249220446189 38.14387360285046, 15.520376010813806 38.23115509699143, 15.160242954171736 37.44404551853776, 15.309897902089006 37.13421946873183, 15.099988234119422 36.6199872909954, 14.335228712631988 36.996630967754726, 13.826732618879959 37.10453135838016, 12.431003859108756 37.61294993748375, 12.570943637755136 38.12638113051966, 13.741156447004613 38.03496552179533, 14.761249220446189 38.14387360285046)), ((8.709990675500109 40.899984442705225, 9.210011834356266 41.209991360024176, 9.80997521326492 40.50000885676613, 9.669518670295616 39.17737641047178, 9.214817742559433 39.24047333430015, 8.806935662479674 38.906617743478506, 8.428302443077115 39.17184703221655, 8.388253208050912 40.37831085871876, 8.159998406617689 40.95000722916376, 8.709990675500109 40.899984442705225)))"
A,UNK,TOTAL,NR,M,LT,530 ,477 ,489 ,473 ,432 ,400 ,0 ,0 ,0 ,0 ,LTU,Lithuania,"POLYGON ((26.494331495883756 55.615106919977634, 26.58827924979039 55.16717560487167, 25.7684326514798 54.84696259217509, 25.536353794056993 54.28242340760253, 24.450683628037037 53.905702216194754, 23.48412763844985 53.91249766704114, 23.24398725758951 54.22056671814914, 22.731098667092652 54.327536932993326, 22.65105187347254 54.582740993866736, 22.75776370615526 54.85657440858138, 22.315723504330577 55.015298570365864, 21.268448927503467 55.190481675835315, 21.055800408622417 56.031076361711065, 22.201156853939494 56.33780182557949, 23.878263787539964 56.27367137310527, 24.86068444184076 56.37252838807963, 25.000934279080894 56.16453074810484, 25.533046502390334 56.100296942766036, 26.494331495883756 55.615106919977634))"
A,UNK,TOTAL,NR,M,LU,0 ,0 ,130,116 ,97 ,100 ,102 ,87 ,94 ,85 ,LUX,Luxembourg,"POLYGON ((6.043073357781111 50.128051662794235, 6.242751092156993 49.90222565367873, 6.186320428094177 49.463802802114515, 5.897759230176348 49.44266714130711, 5.674051954784829 49.529483547557504, 5.782417433300907 50.09032786722122, 6.043073357781111 50.128051662794235))"
A,UNK,TOTAL,NR,M,LV,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,LVA,Latvia,"POLYGON ((27.288184848751513 57.47452830670383, 27.77001590344093 57.24425812441123, 27.855282016722526 56.75932648378429, 28.17670942557794 56.16912995057879, 27.10245975109453 55.783313707087686, 26.494331495883756 55.615106919977634, 25.533046502390334 56.100296942766036, 25.000934279080894 56.16453074810484, 24.86068444184076 56.37252838807963, 23.878263787539964 56.27367137310527, 22.201156853939494 56.33780182557949, 21.055800408622417 56.031076361711065, 21.090423618257972 56.78387278912294, 21.581866489353672 57.411870632549935, 22.52434126149288 57.75337433535076, 23.318452996522097 57.00623647727487, 24.12072960785343 57.02569265403277, 24.312862583114622 57.79342357037697, 25.16459354014927 57.97015696881519, 25.60280968598437 57.84752879498657, 26.463532342237787 57.47638865826633, 27.288184848751513 57.47452830670383))"
A,UNK,TOTAL,NR,M,NL,41844 ,37206 ,32803 ,28567 ,25039 ,22089 ,18840 ,15728 ,13748 ,12484 ,NLD,Netherlands,"POLYGON ((6.905139601274129 53.48216217713065, 7.092053256873896 53.144043280644894, 6.842869500362383 52.22844025329755, 6.589396599970826 51.852029120483394, 5.988658074577813 51.851615709025054, 6.15665815595878 50.80372101501058, 5.606975945670001 51.03729848896978, 4.973991326526914 51.47502370869813, 4.047071160507528 51.26725861266857, 3.314971144228537 51.34575511331991, 3.31501148496416 51.34577662473805, 3.830288527043137 51.62054454203195, 4.705997348661185 53.091798407597764, 6.074182570020923 53.510403347378144, 6.905139601274129 53.48216217713065))"
A,UNK,TOTAL,NR,M,NO,73 ,76 ,87 ,95 ,94 ,87 ,22 ,23 ,23 ,30 ,NOR,Norway,"MULTIPOLYGON (((15.14282 79.67431, 15.52255 80.01608, 16.99085 80.05086, 18.25183 79.70175, 21.54383 78.95611, 19.02737 78.5626, 18.47172 77.82669, 17.59441 77.63796, 17.1182 76.80941, 15.91315 76.77045, 13.76259 77.38035, 14.66956 77.73565, 13.1706 78.02493, 11.22231 78.8693, 10.44453 79.65239, 13.17077 80.01046, 13.71852 79.66039, 15.14282 79.67431)), ((31.101042202597625 69.55810108805622, 29.39955 69.15692000000013, 28.591929559043194 69.06477692328666, 29.015572950971972 69.76649119737799, 27.732292107867863 70.16419302029625, 26.179622023226244 69.82529897732614, 25.689212680776365 69.09211375596904, 24.735679152126725 68.64955678982146, 23.66204959483076 68.89124746365054, 22.356237827247412 68.84174144151491, 21.244936150810673 69.37044302029308, 20.645592889089528 69.10624726020087, 20.025268995857886 69.0651386583127, 19.878559604581255 68.40719432237258, 17.993868442464333 68.56739126247736, 17.729181756265348 68.01055186631628, 16.768878614985482 68.0139366726314, 16.108712192456778 67.30245555283689, 15.108411492583002 66.19386688909547, 13.55568973150909 64.78702769638151, 13.919905226302204 64.44542064071608, 13.571916131248713 64.04911408146971, 12.579935336973934 64.06621898055833, 11.930569288794231 63.12831757267698, 11.992064243221563 61.80036245385655, 12.631146681375185 61.293571682370136, 12.3003658382749 60.11793284773003, 11.468271925511146 59.43239329694604, 11.027368605196868 58.85614940045936, 10.356556837616067 59.469807033925356, 8.382000359743586 58.313288479233215, 7.048748406613271 58.078884182357285, 5.665835402050419 58.5881554225937, 5.308234490590678 59.663231919993834, 4.992078077828978 61.97099803328432, 5.912900424837886 62.614472968182724, 8.553411085655739 63.45400828719648, 10.527709181366758 64.4860383164975, 12.358346795306373 65.87972585719318, 14.761145867581604 67.81064158799516, 16.435927361728943 68.56320547146173, 19.18402835457846 69.81744415961778, 21.378416375420585 70.2551693793461, 23.023742303161526 70.2020718451662, 24.546543409938465 71.03049673123722, 26.37004967622181 70.98626170519539, 28.165547316202943 71.18547435168055, 31.293418409965454 70.4537877468599, 30.005435011522792 70.18625885688489, 31.101042202597625 69.55810108805622)), ((27.407505730913446 80.05640574820042, 25.92465050629815 79.51783397085451, 23.024465773213617 79.40001170522903, 20.075188429451828 79.56682322866722, 19.897266473070914 79.84236196564747, 18.462263624757867 79.85988027619443, 17.368015170977458 80.31889618602698, 20.45599205901064 80.59815562613225, 21.907944777115404 80.35767934846204, 22.91925255706738 80.65714427359343, 25.447625359811866 80.40734039989452, 27.407505730913446 80.05640574820042)), ((24.72412 77.85385, 22.49032 77.44493, 20.72601 77.67704, 21.41611 77.93504, 20.8119 78.25463, 22.88426 78.45494, 23.28134 78.07954, 24.72412 77.85385)))"
A,UNK,TOTAL,NR,M,PL,4965,4754,4753,4712,0 ,0,1460,1454,1441,1432,POL,Poland,"POLYGON ((23.48412763844985 53.91249766704114, 23.527535841575002 53.470121568406555, 23.80493493011778 53.089731350306074, 23.79919884613338 52.69109935160657, 23.199493849386187 52.48697744405367, 23.508002150168693 52.02364655212473, 23.52707075368437 51.57845408793031, 24.029985792748903 50.70540660257518, 23.92275719574326 50.42488108987874, 23.426508416444392 50.30850576435745, 22.518450148211603 49.47677358661974, 22.776418898212626 49.02739533140962, 22.558137648211755 49.085738023467144, 21.607808058364213 49.47010732685409, 20.887955356538413 49.32877228453583, 20.415839471119853 49.43145335549977, 19.825022820726872 49.21712535256923, 19.320712517990472 49.571574001659194, 18.90957482267632 49.435845852244576, 18.853144158613617 49.49622976337764, 18.392913852622172 49.98862864847075, 17.64944502123899 50.049038397819956, 17.55456709155112 50.36214590107642, 16.86876915860566 50.47397370055603, 16.719475945714436 50.21574656839354, 16.176253289462267 50.42260732685791, 16.23862674323857 50.69773265237984, 15.490972120839729 50.78472992614321, 15.01699588385867 51.10667409932158, 14.607098422919535 51.74518809671997, 14.685026482815687 52.0899474147552, 14.437599725002201 52.62485016540839, 14.074521111719434 52.98126251892535, 14.353315463934138 53.24817129171297, 14.119686313542559 53.75702912049104, 14.802900424873458 54.05070628520575, 16.36347700365573 54.513158677785725, 17.622831658608675 54.85153595643291, 18.62085859546164 54.68260569927078, 18.696254510175464 54.43871877706929, 19.660640089606403 54.42608388937393, 20.892244500418627 54.31252492941253, 22.731098667092652 54.327536932993326, 23.24398725758951 54.22056671814914, 23.48412763844985 53.91249766704114))"
A,UNK,TOTAL,NR,M,RO,25 ,44 ,55 ,52 ,148 ,265,65 ,,1,761,ROU,Romania,"POLYGON ((28.23355350109904 45.48828318946829, 28.67977949393938 45.304030870131704, 29.149724969201653 45.464925442072456, 29.603289015427436 45.293308010431126, 29.62654340995877 45.0353909368624, 29.141611769331835 44.820210272799045, 28.8378577003202 44.913873806328056, 28.558081495891997 43.70746165625813, 27.970107049275075 43.81246816667522, 27.242399529740908 44.175986029632405, 26.065158725699746 43.94349376075127, 25.569271681426926 43.68844472917472, 24.100679152124172 43.74105133724785, 23.332302280376325 43.897010809904714, 22.944832391051847 43.82378530534713, 22.65714969248299 44.23492300066128, 22.4740084164406 44.40922760678177, 22.705725538837356 44.57800283464702, 22.459022251075936 44.7025171982543, 22.14508792490281 44.47842234962059, 21.56202273935361 44.7689472519655, 21.48352623870221 45.18117015235788, 20.874312778413355 45.416375433934235, 20.762174920339987 45.734573065771485, 20.220192498462836 46.127468980486555, 21.02195234547125 46.3160879583519, 21.626514926853872 46.99423777931816, 22.099767693782837 47.6724392767167, 22.710531447040495 47.88219391538941, 23.142236362406805 48.09634105080695, 23.76095828623741 47.985598456405455, 24.40205610525038 47.98187775328043, 24.866317172960578 47.737525743188314, 25.20774336111299 47.89105642352747, 25.9459411964024 47.987148749374214, 26.19745039236693 48.22088125263035, 26.619336785597795 48.22072622333347, 26.924176059687568 48.123264472030996, 27.233872918412743 47.82677094175638, 27.551166212684848 47.40511709247083, 28.128030226359044 46.810476386088254, 28.160017937947714 46.37156260841722, 28.0544429867754 45.944586086605625, 28.23355350109904 45.48828318946829))"
A,UNK,TOTAL,NR,M,SE,4712 ,5401 ,6037 ,6405 ,6768 ,7101 ,7179 ,6926 ,6054 ,5327 ,SWE,Sweden,"POLYGON ((11.027368605196868 58.85614940045936, 11.468271925511146 59.43239329694604, 12.3003658382749 60.11793284773003, 12.631146681375185 61.293571682370136, 11.992064243221563 61.80036245385655, 11.930569288794231 63.12831757267698, 12.579935336973934 64.06621898055833, 13.571916131248713 64.04911408146971, 13.919905226302204 64.44542064071608, 13.55568973150909 64.78702769638151, 15.108411492583002 66.19386688909547, 16.108712192456778 67.30245555283689, 16.768878614985482 68.0139366726314, 17.729181756265348 68.01055186631628, 17.993868442464333 68.56739126247736, 19.878559604581255 68.40719432237258, 20.025268995857886 69.0651386583127, 20.645592889089528 69.10624726020087, 21.978534783626117 68.6168456081807, 23.53947309743444 67.93600861273525, 23.565879754335583 66.39605093043743, 23.903378533633802 66.00692739527962, 22.18317345550193 65.72374054632017, 21.21351687997722 65.02600535751527, 21.369631381930958 64.41358795842429, 19.77887576669022 63.60955434839504, 17.84777916837521 62.74940013289681, 17.119554884518124 61.34116567651097, 17.83134606290639 60.63658336042741, 18.78772179533209 60.081914374422595, 17.86922488777634 58.9537661810587, 16.829185011470088 58.71982697207339, 16.447709588291474 57.041118069071885, 15.879785597403783 56.10430186626866, 14.666681349352075 56.200885118222175, 14.100721062891465 55.40778107362265, 12.942910597392057 55.36173737245058, 12.625100538797028 56.30708018658197, 11.787942335668674 57.44181712506307, 11.027368605196868 58.85614940045936))"
A,UNK,TOTAL,NR,M,SI,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SVN,Slovenia,"POLYGON ((13.806475457421527 46.509306138691215, 14.63247155117483 46.43181732846955, 15.137091912504985 46.65870270444703, 16.011663852612656 46.6836107448117, 16.202298211337364 46.85238597267696, 16.370504998447416 46.841327216166505, 16.564808383864857 46.50375092221983, 15.768732944408553 46.23810822202345, 15.671529575267556 45.83415355079788, 15.323953891672405 45.73178253842768, 15.327674594797429 45.45231639259333, 14.935243767972935 45.471695054702685, 14.595109490627806 45.634940904312714, 14.411968214585414 45.46616567644746, 13.715059848697223 45.500323798192376, 13.937630242578308 45.59101593686462, 13.698109978905478 46.01677806251735, 13.806475457421527 46.509306138691215))"
A,UNK,TOTAL,NR,M,SK,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1710 ,1700 ,1743 ,SVK,Slovakia,"POLYGON ((22.558137648211755 49.085738023467144, 22.28084191253356 48.82539215758067, 22.085608351334855 48.42226430927179, 21.872236362401736 48.31997081155002, 20.801293979584926 48.623854071642384, 20.473562045989866 48.562850043321816, 20.239054396249347 48.32756724709692, 19.769470656013112 48.202691148463614, 19.661363559658497 48.26661489520866, 19.17436486173989 48.11137889260387, 18.77702477384767 48.081768296900634, 18.696512892336926 47.880953681014404, 17.857132602620027 47.75842886005037, 17.48847293464982 47.867466132186216, 16.979666782304037 48.123497015976305, 16.879982944413 48.47001333270947, 16.960288120194576 48.5969823268506, 17.101984897538898 48.816968899117114, 17.545006951577108 48.80001902932537, 17.88648481616181 48.90347524677371, 17.913511590250465 48.996492824899086, 18.104972771891852 49.04398346617531, 18.170498488037964 49.271514797556435, 18.399993523846177 49.31500051533004, 18.554971144289482 49.495015367218784, 18.853144158613617 49.49622976337764, 18.90957482267632 49.435845852244576, 19.320712517990472 49.571574001659194, 19.825022820726872 49.21712535256923, 20.415839471119853 49.43145335549977, 20.887955356538413 49.32877228453583, 21.607808058364213 49.47010732685409, 22.558137648211755 49.085738023467144))"
A,UNK,TOTAL,NR,M,TR,524 ,578 ,546 ,92 ,76 ,77 ,,,121 ,86 ,TUR,Türkiye,"MULTIPOLYGON (((44.77267710159504 37.17043692561684, 44.29345177590287 37.0015143906063, 43.9422587420473 37.25622752537295, 42.77912560402183 37.385263576805755, 42.34959109881177 37.2298725449041, 41.21208947120305 37.074352321921694, 40.67325931169569 37.09127635349729, 39.52258019385255 36.71605377862599, 38.6998913917659 36.71292735447234, 38.1677274920242 36.90121043552777, 37.06676110204583 36.62303620050062, 36.7394942563414 36.81752045343109, 36.6853890317318 36.259699205056464, 36.417550083163036 36.04061697035506, 36.149762811026534 35.82153473565367, 35.782084995269855 36.27499542901485, 36.160821567537 36.65060557712833, 35.55093631362831 36.565442816711325, 34.714553256984345 36.7955321314909, 34.026894972476384 36.219960028624016, 32.509158156064075 36.107563788389186, 31.699595167779567 36.64427521417258, 30.621624790171097 36.6778648951623, 30.391096225717064 36.26298065850699, 29.69997562024554 36.144357408180994, 28.732902866335422 36.67683136651647, 27.641186557737317 36.65882212986274, 27.048767937943264 37.653360907536, 26.318218214633045 38.208133246405396, 26.804700148228733 38.985760199533516, 26.17078535330433 39.463612168936464, 27.28001997244939 40.42001373957831, 28.81997765474722 40.46001129817221, 29.240003696415584 41.21999074967267, 31.14593387220444 41.08762156835702, 32.34797936374571 41.736264146484615, 33.51328291192746 42.01896006933731, 35.167703891751785 42.040224921225416, 36.9131270688421 41.33535838476427, 38.34766482926452 40.94858612727573, 39.512606642420195 41.10276276301855, 40.373432651538224 41.01367259374735, 41.55408410011066 41.53565623632757, 42.61954878110449 41.58317271581994, 43.58274580259273 41.09214325618257, 43.75265791196841 40.74020091405876, 43.65643639504094 40.253563951166186, 44.4000085792887 40.00500031184228, 44.79398969908195 39.71300263117705, 44.10922529478234 39.4281362981681, 44.421402622257546 38.28128123631454, 44.22575564960053 37.97158437758935, 44.77267 37.17045, 44.77267710159504 37.17043692561684)), ((26.1170418637208 41.82690460872456, 27.13573937349048 42.14148489030134, 27.99672041190539 42.00735871028779, 28.115524529744416 41.62288605403624, 28.988442824018733 41.29993419042819, 28.806438429486743 41.05496206314856, 27.61901736828409 40.99982330989314, 27.19237674328238 40.69056570084242, 26.35800906749779 40.151993923496505, 26.04335127127257 40.61775360774317, 26.05694217296534 40.82412344010076, 26.294602085075667 40.93626129817413, 26.60419559093623 41.562114569661105, 26.1170418637208 41.82690460872456)))"
A,UNK,TOTAL,NR,T,AT,6342 ,7486 ,8691 ,10057 ,11818 ,12770 ,13700 ,14393 ,15122 ,15985 ,AUT,Austria,"POLYGON ((16.979666782304037 48.123497015976305, 16.90375410326726 47.71486562762833, 16.340584344150415 47.71290192320123, 16.534267612380376 47.49617096616912, 16.202298211337364 46.85238597267696, 16.011663852612656 46.6836107448117, 15.137091912504985 46.65870270444703, 14.63247155117483 46.43181732846955, 13.806475457421527 46.509306138691215, 12.376485223040817 46.76755910906985, 12.153088006243054 47.11539317482645, 11.16482791509327 46.94157949481273, 11.048555942436536 46.75135854754634, 10.44270145024663 46.89354625099743, 9.932448357796659 46.92072805438296, 9.479969516649021 47.102809963563374, 9.632931756232978 47.34760122332999, 9.59422610844635 47.52505809182027, 9.89606814946319 47.580196845075704, 10.402083774465211 47.30248769793916, 10.544504021861599 47.5663992376538, 11.426414015354737 47.523766181012974, 12.141357456112788 47.703083401065776, 12.620759718484493 47.67238760028441, 12.932626987365948 47.467645575544, 13.02585127122049 47.63758352313583, 12.884102817443875 48.28914581968786, 13.243357374737 48.416114813829054, 13.595945672264437 48.87717194273715, 14.338897739324722 48.55530528420721, 14.901447381254057 48.964401760445824, 15.253415561593982 49.03907420510758, 16.02964725105022 48.73389903420793, 16.499282667718774 48.78580801044511, 16.960288120194576 48.5969823268506, 16.879982944413 48.47001333270947, 16.979666782304037 48.123497015976305))"
A,UNK,TOTAL,NR,T,BE,4152 ,5822 ,7417 ,10362 ,13512 ,15739 ,24820 ,25970 ,26594 ,24098 ,BEL,Belgium,"POLYGON ((6.15665815595878 50.80372101501058, 6.043073357781111 50.128051662794235, 5.782417433300907 50.09032786722122, 5.674051954784829 49.529483547557504, 4.799221632515724 49.98537303323637, 4.286022983425084 49.907496649772554, 3.588184441755658 50.37899241800356, 3.123251580425688 50.78036326761455, 2.658422071960274 50.796848049515745, 2.513573032246143 51.14850617126183, 3.314971144228537 51.345780951536085, 3.31501148496416 51.34577662473805, 3.314971144228537 51.34575511331991, 4.047071160507528 51.26725861266857, 4.973991326526914 51.47502370869813, 5.606975945670001 51.03729848896978, 6.15665815595878 50.80372101501058))"
